-3.0e0 -3.0e0 2.0413109e-3 2.0413109e-3
-2.8775511e0 -3.0e0 2.4345096e-3 2.4345096e-3
-2.7551022e0 -3.0e0 2.8603325e-3 2.8603325e-3
-2.6326534e0 -3.0e0 3.3106647e-3 3.3106647e-3
-2.5102045e0 -3.0e0 3.7747867e-3 3.7747867e-3
-2.3877556e0 -3.0e0 4.2399713e-3 4.2399713e-3
-2.2653067e0 -3.0e0 4.6914952e-3 4.6914952e-3
-2.1428578e0 -3.0e0 5.1138916e-3 5.1138916e-3
-2.020409e0 -3.0e0 5.4914331e-3 5.4914331e-3
-1.89796e0 -3.0e0 5.8090456e-3 5.8090456e-3
-1.7755112e0 -3.0e0 6.0534749e-3 6.0534749e-3
-1.6530623e0 -3.0e0 6.2144809e-3 6.2144809e-3
-1.5306134e0 -3.0e0 6.2847144e-3 6.2847144e-3
-1.4081645e0 -3.0e0 6.261206e-3 6.261206e-3
-1.2857156e0 -3.0e0 6.145069e-3 6.145069e-3
-1.1632668e0 -3.0e0 5.9411092e-3 5.9411092e-3
-1.0408179e0 -3.0e0 5.6585573e-3 5.6585573e-3
-9.18369e-1 -3.0e0 5.3092377e-3 5.3092377e-3
-7.959201e-1 -3.0e0 4.9073494e-3 4.9073494e-3
-6.734712e-1 -3.0e0 4.468348e-3 4.468348e-3
-5.5102231e-1 -3.0e0 4.0080898e-3 4.0080898e-3
-4.2857341e-1 -3.0e0 3.541747e-3 3.541747e-3
-3.0612451e-1 -3.0e0 3.0830507e-3 3.0830507e-3
-1.8367561e-1 -3.0e0 2.6438641e-3 2.6438641e-3
-6.122672e-2 -3.0e0 2.2334856e-3 2.2334856e-3
6.122218e-2 -3.0e0 1.8587172e-3 1.8587172e-3
1.8367107e-1 -3.0e0 1.5238268e-3 1.5238268e-3
3.0611996e-1 -3.0e0 1.23068327e-3 1.23068327e-3
4.2856886e-1 -3.0e0 9.7912634e-4 9.7912634e-4
5.5101776e-1 -3.0e0 7.6740942e-4 7.6740942e-4
6.7346666e-1 -3.0e0 5.9250705e-4 5.9250705e-4
7.9591556e-1 -3.0e0 4.5067426e-4 4.5067426e-4
9.1836446e-1 -3.0e0 3.37688e-4 3.37688e-4
1.04081335e0 -3.0e0 2.492546e-4 2.492546e-4
1.1632622e0 -3.0e0 1.81250613e-4 1.81250613e-4
1.285711e0 -3.0e0 1.29835648e-4 1.29835648e-4
1.40816e0 -3.0e0 9.1621538e-5 9.1621538e-5
1.5306088e0 -3.0e0 6.3692508e-5 6.3692508e-5
1.6530577e0 -3.0e0 4.361806e-5 4.361806e-5
1.7755066e0 -3.0e0 2.942623e-5 2.942623e-5
1.8979555e0 -3.0e0 1.9556387e-5 1.9556387e-5
2.0204044e0 -3.0e0 1.28036237e-5 1.28036237e-5
2.1428532e0 -3.0e0 8.2578836e-6 8.2578836e-6
2.2653021e0 -3.0e0 5.2467375e-6 5.2467375e-6
2.387751e0 -3.0e0 3.2839793e-6 3.2839793e-6
2.5101999e0 -3.0e0 2.0248572e-6 2.0248572e-6
2.6326488e0 -3.0e0 1.22993321e-6 1.22993321e-6
2.7550977e0 -3.0e0 7.3596333e-7 7.3596333e-7
2.8775465e0 -3.0e0 4.3382556e-7 4.3382556e-7
2.9999954e0 -3.0e0 2.5192535e-7 2.5192535e-7

-3.0e0 -2.8775511e0 2.4345096e-3 2.4345096e-3
-2.8775511e0 -2.8775511e0 2.9254626e-3 2.9254626e-3
-2.7551022e0 -2.8775511e0 3.462967e-3 3.462967e-3
-2.6326534e0 -2.8775511e0 4.0382884e-3 4.0382884e-3
-2.5102045e0 -2.8775511e0 4.6391089e-3 4.6391089e-3
-2.3877556e0 -2.8775511e0 5.2499648e-3 5.2499648e-3
-2.2653067e0 -2.8775511e0 5.852734e-3 5.852734e-3
-2.1428578e0 -2.8775511e0 6.4277806e-3 6.4277806e-3
-2.020409e0 -2.8775511e0 6.9541673e-3 6.9541673e-3
-1.89796e0 -2.8775511e0 7.4118459e-3 7.4118459e-3
-1.7755112e0 -2.8775511e0 7.7818755e-3 7.7818755e-3
-1.6530623e0 -2.8775511e0 8.0488766e-3 8.0488766e-3
-1.5306134e0 -2.8775511e0 8.2012689e-3 8.2012689e-3
-1.4081645e0 -2.8775511e0 8.2319469e-3 8.2319469e-3
-1.2857156e0 -2.8775511e0 8.1399632e-3 8.1399632e-3
-1.1632668e0 -2.8775511e0 7.9291505e-3 7.9291505e-3
-1.0408179e0 -2.8775511e0 7.6088799e-3 7.6088799e-3
-9.18369e-1 -2.8775511e0 7.1927475e-3 7.1927475e-3
-7.959201e-1 -2.8775511e0 6.6983595e-3 6.6983595e-3
-6.734712e-1 -2.8775511e0 6.145069e-3 6.145069e-3
-5.5102231e-1 -2.8775511e0 5.5535295e-3 5.5535295e-3
-4.2857341e-1 -2.8775511e0 4.9443027e-3 4.9443027e-3
-3.0612451e-1 -2.8775511e0 4.3363853e-3 4.3363853e-3
-1.8367561e-1 -2.8775511e0 3.7465761e-3 3.7465761e-3
-6.122672e-2 -2.8775511e0 3.1888719e-3 3.1888719e-3
6.122218e-2 -2.8775511e0 2.6737769e-3 2.6737769e-3
1.8367107e-1 -2.8775511e0 2.2085191e-3 2.2085191e-3
3.0611996e-1 -2.8775511e0 1.79710176e-3 1.79710176e-3
4.2856886e-1 -2.8775511e0 1.4405378e-3 1.4405378e-3
5.5101776e-1 -2.8775511e0 1.13752827e-3 1.13752827e-3
6.7346666e-1 -2.8775511e0 8.8488734e-4 8.8488734e-4
7.9591556e-1 -2.8775511e0 6.7812585e-4 6.7812585e-4
9.1836446e-1 -2.8775511e0 5.1192612e-4 5.1192612e-4
1.04081335e0 -2.8775511e0 3.8073013e-4 3.8073013e-4
1.1632622e0 -2.8775511e0 2.7892662e-4 2.7892662e-4
1.285711e0 -2.8775511e0 2.0130946e-4 2.0130946e-4
1.40816e0 -2.8775511e0 1.43127045e-4 1.43127045e-4
1.5306088e0 -2.8775511e0 1.00248134e-4 1.00248134e-4
1.6530577e0 -2.8775511e0 6.9168747e-5 6.9168747e-5
1.7755066e0 -2.8775511e0 4.7014436e-5 4.7014436e-5
1.8979555e0 -2.8775511e0 3.1479875e-5 3.1479875e-5
2.0204044e0 -2.8775511e0 2.0765146e-5 2.0765146e-5
2.1428532e0 -2.8775511e0 1.34937978e-5 1.34937978e-5
2.2653021e0 -2.8775511e0 8.6380803e-6 8.6380803e-6
2.387751e0 -2.8775511e0 5.4472624e-6 5.4472624e-6
2.5101999e0 -2.8775511e0 3.3840077e-6 3.3840077e-6
2.6326488e0 -2.8775511e0 2.0709375e-6 2.0709375e-6
2.7550977e0 -2.8775511e0 1.24854335e-6 1.24854335e-6
2.8775465e0 -2.8775511e0 7.4149274e-7 7.4149274e-7
2.9999954e0 -2.8775511e0 4.338278e-7 4.338278e-7

-3.0e0 -2.7551022e0 2.8603325e-3 2.8603325e-3
-2.8775511e0 -2.7551022e0 3.462967e-3 3.462967e-3
-2.7551022e0 -2.7551022e0 4.1301349e-3 4.1301349e-3
-2.6326534e0 -2.7551022e0 4.852448e-3 4.852448e-3
-2.5102045e0 -2.7551022e0 5.6163606e-3 5.6163606e-3
-2.3877556e0 -2.7551022e0 6.4037367e-3 6.4037367e-3
-2.2653067e0 -2.7551022e0 7.1927475e-3 7.1927475e-3
-2.1428578e0 -2.7551022e0 7.9588809e-3 7.9588809e-3
-2.020409e0 -2.7551022e0 8.6755469e-3 8.6755469e-3
-1.89796e0 -2.7551022e0 9.315791e-3 9.315791e-3
-1.7755112e0 -2.7551022e0 9.854644e-3 9.854644e-3
-1.6530623e0 -2.7551022e0 1.02696043e-2 1.02696043e-2
-1.5306134e0 -2.7551022e0 1.05425583e-2 1.05425583e-2
-1.4081645e0 -2.7551022e0 1.06619171e-2 1.06619171e-2
-1.2857156e0 -2.7551022e0 1.06219606e-2 1.06219606e-2
-1.1632668e0 -2.7551022e0 1.0424652e-2 1.0424652e-2
-1.0408179e0 -2.7551022e0 1.0078955e-2 1.0078955e-2
-9.18369e-1 -2.7551022e0 9.5993971e-3 9.5993971e-3
-7.959201e-1 -2.7551022e0 9.00691e-3 9.00691e-3
-6.734712e-1 -2.7551022e0 8.3250356e-3 8.3250356e-3
-5.5102231e-1 -2.7551022e0 7.5802766e-3 7.5802766e-3
-4.2857341e-1 -2.7551022e0 6.799501e-3 6.799501e-3
-3.0612451e-1 -2.7551022e0 6.008376e-3 6.008376e-3
-1.8367561e-1 -2.7551022e0 5.2302138e-3 5.2302138e-3
-6.122672e-2 -2.7551022e0 4.4851913e-3 4.4851913e-3
6.122218e-2 -2.7551022e0 3.788983e-3 3.788983e-3
1.8367107e-1 -2.7551022e0 3.1532057e-3 3.1532057e-3
3.0611996e-1 -2.7551022e0 2.5850513e-3 2.5850513e-3
4.2856886e-1 -2.7551022e0 2.08775e-3 2.08775e-3
5.5101776e-1 -2.7551022e0 1.66102856e-3 1.66102856e-3
6.7346666e-1 -2.7551022e0 1.30187347e-3 1.30187347e-3
7.9591556e-1 -2.7551022e0 1.0051821e-3 1.0051821e-3
9.1836446e-1 -2.7551022e0 7.6454153e-4 7.6454153e-4
1.04081335e0 -2.7551022e0 5.728715e-4 5.728715e-4
1.1632622e0 -2.7551022e0 4.2284892e-4 4.2284892e-4
1.285711e0 -2.7551022e0 3.0747594e-4 3.0747594e-4
1.40816e0 -2.7551022e0 2.2025467e-4 2.2025467e-4
1.5306088e0 -2.7551022e0 1.55431392e-4 1.55431392e-4
1.6530577e0 -2.7551022e0 1.08052272e-4 1.08052272e-4
1.7755066e0 -2.7551022e0 7.3995337e-5 7.3995337e-5
1.8979555e0 -2.7551022e0 4.9919307e-5 4.9919307e-5
2.0204044e0 -2.7551022e0 3.3176352e-5 3.3176352e-5
2.1428532e0 -2.7551022e0 2.1720566e-5 2.1720566e-5
